부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
109936,30200,99000000,1995,2017-03-07,진잠타운,49,11
109937,30200,185000000,1996,2017-03-08,샘물타운,84,12
109938,30200,150000000,1996,2017-03-09,샘물타운,74,2
109939,30200,122000000,1996,2017-03-10,샘물타운,60,3
109940,30200,182000000,1996,2017-03-11,샘물타운,84,6
109941,30200,91500000,1995,2017-03-11,진잠타운,49,2
109942,30200,191000000,1996,2017-03-13,샘물타운,84,6
109943,30200,103500000,1995,2017-03-15,진잠타운,49,11
109944,30200,75000000,1995,2017-03-18,진잠타운,39,13
109945,30200,85000000,1995,2017-03-21,진잠타운,49,7
109946,30200,143000000,1996,2017-03-22,샘물타운,74,1
109947,30200,178000000,1998,2017-03-23,신우한아름,84,14
109948,30200,138000000,1998,2017-03-23,신우한아름,60,8
109949,30200,166000000,1998,2017-03-25,신우한아름,84,4
109950,30200,126000000,1995,2017-03-25,진잠타운,59,14
109951,30200,126800000,1998,2017-03-29,신우한아름,60,4
109952,30200,96500000,1995,2017-03-30,진잠타운,49,11
109953,30200,70000000,1995,2017-03-31,진잠타운,39,5
109954,30200,210000000,2006,2017-03-04,미메이드,84,4
109955,30200,251000000,2006,2017-03-06,미메이드,84,20
109956,30200,193000000,2005,2017-03-10,제이파크,84,2
109957,30200,210000000,2006,2017-03-10,미메이드,84,4
109958,30200,202000000,2005,2017-03-11,제이파크,84,14
109959,30200,227000000,2006,2017-03-16,미메이드,84,6
109960,30200,250000000,2005,2017-03-24,제이파크,122,9
109961,30200,180000000,2005,2017-03-28,제이파크,84,1
109962,30200,188000000,2004,2017-03-01,드리움1단지,84,11
109963,30200,175000000,2004,2017-03-02,드리움1단지,84,7
109964,30200,174000000,2006,2017-03-07,드리움2단지,74,12
109965,30200,187000000,2006,2017-03-09,드리움2단지,84,5
109966,30200,160000000,2004,2017-03-10,드리움1단지,59,10
109967,30200,179000000,2006,2017-03-11,드리움2단지,84,10
109968,30200,175000000,2004,2017-03-12,드리움1단지,84,2
109969,30200,146500000,2004,2017-03-13,드리움1단지,59,10
109970,30200,174000000,2006,2017-03-13,드리움2단지,74,3
109971,30200,183000000,2004,2017-03-20,드리움1단지,84,10
109972,30200,138500000,2004,2017-03-20,드리움1단지,59,1
109973,30200,189000000,2004,2017-03-21,드리움1단지,84,10
109974,30200,144000000,2004,2017-03-23,드리움1단지,59,5
109975,30200,155000000,2004,2017-03-23,드리움1단지,59,8
109976,30200,180000000,2004,2017-03-24,드리움1단지,84,4
109977,30200,194000000,2006,2017-03-25,드리움2단지,84,14
109978,30200,183000000,2004,2017-03-30,드리움1단지,84,6
109979,30200,299500000,2011,2017-03-02,오투그란데,92,18
109980,30200,340180000,2011,2017-03-03,오투그란데,103,1
109981,30200,289000000,2011,2017-03-03,오투그란데,92,18
109982,30200,340000000,2011,2017-03-07,계룡리슈빌(학의뜰),100,13
109983,30200,315000000,2011,2017-03-10,오투그란데,92,2
109984,30200,405000000,2011,2017-03-17,계룡리슈빌(학의뜰),128,7
109985,30200,440000000,2011,2017-03-20,계룡리슈빌(학의뜰),128,18
109986,30200,422710000,2011,2017-03-22,오투그란데,119,7
109987,30200,422710000,2011,2017-03-22,오투그란데,119,6
109988,30200,297000000,2011,2017-03-28,계룡리슈빌(학의뜰),84,18
109989,30200,290000000,2011,2017-03-29,오투그란데,92,13
109990,30200,109000000,2004,2017-03-01,위드리버,45,4
109991,30200,170000000,2006,2017-03-02,그랑펠리체,84,2
109992,30200,73000000,2015,2017-03-02,K-town,18,8
109993,30200,73500000,2013,2017-03-02,리베라 아이누리2,21,12
109994,30200,325000000,2010,2017-03-03,도안6단지 센트럴시티,74,3
